timestamp_iso,correlated_with,correlation,lag_timestamp_iso
2025-10-01T05:55:00+0100,LTC-USDT,-0.98968,2025-10-01T05:32:00+0100
2025-10-01T05:56:00+0100,LTC-USDT,-0.993232,2025-10-01T05:09:00+0100
2025-10-01T05:57:00+0100,XRP-USDT,0.997228,2025-10-01T05:57:00+0100
2025-10-01T05:58:00+0100,ETH-USDT,-0.998067,2025-10-01T05:14:00+0100
2025-10-01T05:59:00+0100,SOL-USDT,-0.994863,2025-10-01T05:31:00+0100
2025-10-01T06:00:00+0100,DOGE-USDT,-0.995975,2025-10-01T05:10:00+0100
2025-10-01T06:01:00+0100,DOGE-USDT,-0.995581,2025-10-01T05:27:00+0100
2025-10-01T06:02:00+0100,DOGE-USDT,-0.995581,2025-10-01T05:27:00+0100
2025-10-01T06:03:00+0100,ETH-USDT,-0.994089,2025-10-01T05:07:00+0100
2025-10-01T06:04:00+0100,ADA-USDT,-0.994906,2025-10-01T05:15:00+0100
2025-10-01T06:05:00+0100,ETH-USDT,-0.998222,2025-10-01T05:19:00+0100
2025-10-01T06:06:00+0100,SOL-USDT,-0.996679,2025-10-01T05:29:00+0100
2025-10-01T06:07:00+0100,DOGE-USDT,-0.975028,2025-10-01T05:36:00+0100
2025-10-01T06:08:00+0100,ETH-USDT,0.955567,2025-10-01T06:08:00+0100
2025-10-01T06:09:00+0100,ETH-USDT,0.955567,2025-10-01T06:08:00+0100
2025-10-01T06:10:00+0100,XRP-USDT,-0.894439,2025-10-01T05:47:00+0100
2025-10-01T06:11:00+0100,XRP-USDT,-0.947496,2025-10-01T05:48:00+0100
2025-10-01T06:12:00+0100,XRP-USDT,-0.947496,2025-10-01T05:48:00+0100
2025-10-01T06:13:00+0100,ETH-USDT,-0.996873,2025-10-01T06:04:00+0100
2025-10-01T06:14:00+0100,BTC-USDT,0.997382,2025-10-01T05:30:00+0100
2025-10-01T06:15:00+0100,SOL-USDT,0.998257,2025-10-01T05:22:00+0100
2025-10-01T06:16:00+0100,SOL-USDT,0.996023,2025-10-01T05:23:00+0100
2025-10-01T06:17:00+0100,ADA-USDT,0.995235,2025-10-01T05:26:00+0100
